price,location,type,size_sqm,bedrooms,bathrooms,available_from,payment_method,city,size_sqft,available_from_month
6500000,Cairo,Villa,167,3,3,2025.0,Cash,New Cairo City,1798,Aug
11000000,North Coast,Chalet,110,3,2,2025.0,Cash,Qesm Marsa Matrouh,1184,Sep
9500000,North Coast,Chalet,144,3,2,2025.0,Cash,Sidi Abdel Rahman,1550,Sep
7000000,North Coast,Chalet,153,2,2,2025.0,Cash,Qesm Marsa Matrouh,1647,Aug
32000000,Giza,Villa,650,6,6,2025.0,Cash,6 October City,6997,Sep
121000000,Red Sea,Villa,300,5,3,2025.0,Cash,Hurghada,3229,Aug
4800000,Suez,Chalet,120,3,2,2025.0,Cash,Al Ain Al Sokhna,1292,Jul
13500000,Cairo,Apartment,173,4,3,2025.0,Cash,New Cairo City,1862,Aug
25000000,Cairo,Apartment,214,3,3,2025.0,Cash,Mokattam,2303,Sep
6800000,North Coast,Chalet,70,1,1,2025.0,Cash,Sidi Abdel Rahman,753,Aug
8950000,Cairo,Apartment,185,3,2,2025.0,Cash,New Cairo City,1991,Apr
6800000,Alexandria,Apartment,240,4,3,2025.0,Cash,Hay Sharq,2583,Aug
32500000,Giza,Villa,320,3,4,2025.0,Cash,Sheikh Zayed City,3444,Aug
4350000,Cairo,Apartment,110,2,2,2025.0,Cash,New Cairo City,1184,Aug
43000000,Giza,Villa,345,4,3,2025.0,Cash,Sheikh Zayed City,3714,May
2400000,North Coast,Penthouse,90,2,2,2025.0,Cash,Ras Al Hekma,969,May
7500000,Cairo,Apartment,115,3,2,2025.0,Cash,New Cairo City,1238,Aug
3600000,North Coast,Chalet,105,2,2,2025.0,Cash,Qesm Ad Dabaah,1130,Aug
4400000,Suez,Chalet,92,2,2,2025.0,Cash,Al Ain Al Sokhna,990,Mar
17800000,Giza,Twin House,305,6,4,2025.0,Cash,6 October City,3283,Jul
13000000,North Coast,Chalet,129,3,2,2025.0,Cash,Qesm Marsa Matrouh,1389,Aug
7500000,Cairo,Apartment,160,3,3,2025.0,Cash,New Cairo City,1722,Aug
7300000,North Coast,Chalet,125,2,2,2025.0,Cash,Ras Al Hekma,1345,Sep
15500000,North Coast,Chalet,80,1,1,2025.0,Cash,Sidi Abdel Rahman,861,Aug
13300000,Cairo,Apartment,122,3,2,2025.0,Cash,New Cairo City,1313,May
18000000,Giza,Villa,645,4,3,2025.0,Cash,Sheikh Zayed City,6943,Aug
23000000,Cairo,Twin House,330,4,5,2025.0,Cash,New Cairo City,3552,Sep
10500000,North Coast,Chalet,73,2,1,2025.0,Cash,Sidi Abdel Rahman,786,Aug
9916200,Giza,Apartment,130,3,2,2025.0,Cash,6 October City,1399,Aug
3900000,North Coast,Chalet,101,3,2,2025.0,Cash,Ras Al Hekma,1087,Sep
3750000,Alexandria,Apartment,175,3,3,2025.0,Cash,Hay Sharq,1884,Aug
22800000,North Coast,Chalet,154,4,2,2025.0,Cash,Sidi Abdel Rahman,1658,Aug
40000000,North Coast,Villa,500,7,6,2025.0,Cash,Al Alamein,5382,Sep
11000000,Cairo,Apartment,250,3,3,2025.0,Cash,New Cairo City,2691,Jun
5750000,North Coast,Chalet,125,3,2,2025.0,Cash,Ras Al Hekma,1345,Aug
5000000,North Coast,Chalet,114,2,3,2025.0,Cash,Ras Al Hekma,1227,Sep
5500000,Cairo,Apartment,150,3,2,2025.0,Cash,Hay El Maadi,1615,Aug
7500000,Suez,Chalet,165,2,2,2025.0,Cash,Al Ain Al Sokhna,1776,Aug
17500000,Cairo,Apartment,148,2,2,2025.0,Cash,New Cairo City,1593,Aug
3878371,North Coast,Apartment,84,1,1,2025.0,Cash,Al Alamein,904,Jul
45000000,North Coast,Villa,340,4,3,2025.0,Cash,Sidi Abdel Rahman,3660,Aug
14825000,Cairo,Townhouse,274,3,3,2025.0,Cash,New Cairo City,2949,Aug
45000000,Giza,Villa,750,6,6,2025.0,Cash,6 October City,8073,Aug
8785000,Cairo,Apartment,160,4,3,2025.0,Cash,Shorouk City,1722,Aug
3200000,Giza,Apartment,136,3,3,2025.0,Cash,Sheikh Zayed City,1464,Aug
5333875,Giza,Apartment,172,3,3,2025.0,Cash,6 October City,1851,Sep
5250000,Cairo,Apartment,170,3,3,2025.0,Cash,New Cairo City,1830,Aug
5500000,Giza,Apartment,171,3,3,2025.0,Cash,Sheikh Zayed City,1841,Aug
1350000,Cairo,Apartment,145,3,2,2025.0,Cash,Badr City,1561,Aug
11500000,Cairo,iVilla,255,5,5,2025.0,Cash,New Cairo City,2745,Aug
70000000,Giza,Villa,450,4,1,2025.0,Cash,Sheikh Zayed City,4844,Aug
5250000,Giza,Apartment,155,4,3,2025.0,Cash,6 October City,1668,Sep
22000000,Cairo,Townhouse,240,4,4,2025.0,Cash,New Cairo City,2583,Sep
29000000,North Coast,Chalet,141,5,2,2025.0,Cash,Sidi Abdel Rahman,1518,Jul
13000000,Cairo,Apartment,180,3,3,2025.0,Cash,New Cairo City,1938,Sep
14000000,Cairo,Townhouse,370,5,4,2025.0,Cash,Mostakbal City - Future City,3983,Aug
6000000,Giza,Twin House,208,5,4,2025.0,Cash,6 October City,2239,Sep
3500000,Giza,Apartment,150,3,3,2025.0,Cash,Sheikh Zayed City,1615,Aug
6200000,Giza,Apartment,200,4,3,2025.0,Cash,6 October City,2153,Jul
9500000,Cairo,Apartment,200,3,3,2025.0,Cash,Madinaty,2153,Sep
58020000,Cairo,Villa,900,6,6,2025.0,Cash,New Cairo City,9688,Aug
12000000,Cairo,Apartment,136,3,2,2025.0,Cash,New Cairo City,1464,Sep
22000000,Cairo,Twin House,460,5,3,2025.0,Cash,New Cairo City,4951,Aug
8500000,Cairo,Duplex,370,5,4,,Cash,New Cairo City,3983,
19000000,Giza,Apartment,232,4,3,2025.0,Cash,6 October City,2497,Sep
9900000,Cairo,Apartment,195,4,3,2025.0,Cash,New Cairo City,2099,Aug
14000000,Cairo,iVilla,240,3,3,2025.0,Cash,New Cairo City,2583,Aug
6700000,Giza,Apartment,265,4,3,2025.0,Cash,Sheikh Zayed City,2852,Sep
3600000,Qalyubia,Apartment,210,4,3,2025.0,Cash,Obour City,2260,Jun
26500000,Red Sea,Villa,140,4,3,2025.0,Cash,Hurghada,1507,Aug
4150000,Red Sea,Chalet,75,1,1,,Cash,Hurghada,807,
7500000,Cairo,Apartment,210,4,3,2025.0,Cash,New Cairo City,2260,Aug
22750000,North Coast,Chalet,182,3,2,2025.0,Cash,Al Alamein,1959,Aug
17000000,North Coast,Chalet,144,3,2,2025.0,Cash,Qesm Marsa Matrouh,1550,Aug
12000000,Suez,Townhouse,155,4,2,2025.0,Cash,Al Ain Al Sokhna,1668,Aug
18000000,North Coast,Chalet,205,4,3,2025.0,Cash,Qesm Ad Dabaah,2207,Aug
3050000,Cairo,Apartment,195,3,2,2025.0,Cash,Shorouk City,2099,Sep
16000000,Cairo,Townhouse,234,3,4,2025.0,Cash,New Heliopolis,2519,Aug
17100000,North Coast,Chalet,126,2,2,2025.0,Cash,Ras Al Hekma,1356,Sep
5500000,Giza,Villa,300,5,4,2025.0,Cash,Sheikh Zayed City,3229,Aug
12000000,Cairo,Apartment,225,4,2,2025.0,Cash,Heliopolis - Masr El Gedida,2422,Jul
10500000,Cairo,Townhouse,176,4,4,2025.0,Cash,New Cairo City,1894,Aug
2750000,Alexandria,Apartment,168,3,1,2025.0,Cash,Hay Sharq,1808,Aug
40000000,Giza,Whole Building,500,8,8,2025.0,Cash,Sheikh Zayed City,5382,Aug
5000000,Giza,Apartment,130,3,3,2025.0,Cash,6 October City,1399,Jul
9900000,Cairo,Apartment,156,2,3,2025.0,Cash,New Cairo City,1679,Sep
20000000,Cairo,iVilla,324,5,5,2025.0,Cash,New Cairo City,3488,Sep
2100000,Suez,Chalet,105,2,2,2025.0,Cash,Al Ain Al Sokhna,1130,Aug
8237700,Cairo,Apartment,162,3,4,2025.0,Cash,Mostakbal City - Future City,1744,Jul
15000000,North Coast,Chalet,86,1,1,,Cash,Sidi Abdel Rahman,926,
1700000,Cairo,Apartment,86,2,1,2025.0,Cash,Nasr City,926,Aug
2900000,Giza,Apartment,71,2,1,2025.0,Cash,Sheikh Zayed City,764,Jul
8750000,Cairo,Penthouse,166,2,2,2025.0,Cash,New Cairo City,1787,Aug
5900000,Cairo,Apartment,172,4,3,2025.0,Cash,New Cairo City,1851,Aug
7300000,Cairo,Apartment,150,2,3,2025.0,Cash,New Heliopolis,1615,Aug
4400000,Cairo,Apartment,96,3,2,2025.0,Cash,Madinaty,1033,Jul
8000000,Cairo,Apartment,134,2,2,2025.0,Cash,New Cairo City,1442,Sep
7500000,Cairo,iVilla,235,4,3,2025.0,Cash,New Cairo City,2530,Sep
5764433,Giza,Villa,232,4,4,2025.0,Cash,6 October City,2497,Aug
10200000,Giza,Apartment,61,2,2,2025.0,Cash,6 October City,657,Sep
8000000,Cairo,Apartment,108,1,2,2025.0,Cash,New Cairo City,1163,Sep
32000000,Cairo,Villa,650,7,7,2025.0,Cash,New Cairo City,6997,Sep
16700000,Cairo,Villa,251,4,4,2025.0,Cash,New Heliopolis,2702,Sep
6400000,Giza,Apartment,163,3,3,2025.0,Cash,Sheikh Zayed City,1755,Aug
1500000,Suez,Chalet,90,2,1,2025.0,Cash,Al Ain Al Sokhna,969,Aug
35000000,North Coast,Villa,200,4,3,2025.0,Cash,Ras Al Hekma,2153,Aug
13000000,Cairo,Apartment,192,4,3,2025.0,Cash,New Cairo City,2067,Sep
7500000,Cairo,Apartment,165,3,2,,Cash,New Cairo City,1776,
20000000,Giza,Apartment,209,4,3,2025.0,Cash,6 October City,2250,Sep
4000000,Cairo,Apartment,145,3,2,2025.0,Cash,New Capital City,1561,Dec
6000000,Cairo,Apartment,83,3,1,2025.0,Cash,New Cairo City,893,Aug
5700000,Cairo,Apartment,225,4,3,2025.0,Cash,Mostakbal City - Future City,2422,Jul
2750000,Alexandria,Apartment,130,3,1,2025.0,Cash,Hay Awal El Montazah,1399,Jul
5600000,Giza,Apartment,175,4,3,2025.0,Cash,6 October City,1884,Aug
4740000,Giza,Apartment,166,3,3,2025.0,Cash,Sheikh Zayed City,1787,Aug
3400000,Cairo,Apartment,131,2,2,2025.0,Cash,Mostakbal City - Future City,1410,Aug
10500000,North Coast,Chalet,135,3,2,2025.0,Cash,Sidi Abdel Rahman,1453,Aug
15000000,Cairo,Apartment,200,3,3,2025.0,Cash,New Cairo City,2153,Sep
40000000,Giza,Villa,420,6,4,2025.0,Cash,6 October City,4521,Aug
8500000,Cairo,Apartment,148,3,2,2025.0,Cash,Madinaty,1593,Aug
5400000,Giza,Apartment,240,3,3,2025.0,Cash,Sheikh Zayed City,2583,Aug
58000000,Giza,Villa,425,6,4,2025.0,Cash,Sheikh Zayed City,4575,Aug
10500000,Cairo,Apartment,280,5,3,2025.0,Cash,New Cairo City,3014,Aug
12500000,Cairo,Apartment,238,3,2,2025.0,Cash,Madinaty,2562,Aug
6700000,Cairo,Apartment,165,3,2,2025.0,Cash,Mostakbal City - Future City,1776,Sep
7000000,Cairo,Apartment,166,3,2,2025.0,Cash,Mostakbal City - Future City,1787,Sep
59500000,Cairo,Villa,360,5,5,2025.0,Cash,New Cairo City,3875,Sep
36400000,Cairo,Villa,355,4,3,2025.0,Cash,Madinaty,3821,Aug
18500000,Giza,Townhouse,306,4,4,2025.0,Cash,6 October City,3294,Jul
4300000,Cairo,Apartment,140,3,2,2025.0,Cash,New Cairo City,1507,May
5000000,Giza,Apartment,115,3,3,2025.0,Cash,6 October City,1238,Sep
19000000,Alexandria,Townhouse,212,5,4,2025.0,Cash,Alexandria Compounds,2282,Jul
26500000,North Coast,Chalet,200,5,5,2025.0,Cash,Sidi Abdel Rahman,2153,Sep
2970000,Giza,Apartment,180,3,3,2025.0,Cash,Hadayek El Ahram,1938,Aug
12600000,Red Sea,Villa,122,3,2,2025.0,Cash,Hurghada,1313,Sep
17000000,Cairo,Villa,66,2,2,2025.0,Cash,New Cairo City,710,Sep
22000000,North Coast,Villa,327,5,5,2025.0,Cash,Qesm Marsa Matrouh,3520,Sep
7900000,Cairo,Apartment,210,4,4,2025.0,Cash,New Capital City,2260,Sep
7500000,Giza,Apartment,115,2,2,2025.0,Cash,Sheikh Zayed City,1238,Sep
7250000,North Coast,Townhouse,170,3,3,2025.0,Cash,Ras Al Hekma,1830,Aug
85000000,Cairo,Villa,1100,7,7,2025.0,Cash,New Cairo City,11840,Jun
3800000,Cairo,Apartment,160,3,3,2025.0,Cash,Mostakbal City - Future City,1722,Aug
15000000,Cairo,Twin House,195,4,4,2025.0,Cash,New Cairo City,2099,Sep
9808000,Cairo,Apartment,143,2,2,2026.0,Cash,New Cairo City,1539,May
2570000,North Coast,Apartment,95,2,2,2025.0,Cash,Ras Al Hekma,1023,Jul
15500000,Cairo,iVilla,300,3,3,2025.0,Cash,New Cairo City,3229,Aug
6200000,Cairo,Apartment,131,3,2,2025.0,Cash,Madinaty,1410,Aug
37500000,North Coast,Chalet,348,4,3,2025.0,Cash,Sidi Abdel Rahman,3746,Aug
25000000,Cairo,Townhouse,300,5,5,2025.0,Cash,New Cairo City,3229,Sep
25625000,Giza,Villa,395,5,4,2025.0,Cash,6 October City,4252,Aug
2700000,Giza,Apartment,84,2,1,2025.0,Cash,6 October City,904,Aug
11500000,North Coast,Chalet,132,3,2,2025.0,Cash,Ras Al Hekma,1421,Sep
5250000,Giza,Apartment,160,3,3,2025.0,Cash,6 October City,1722,Aug
6120000,Cairo,Apartment,148,4,2,2025.0,Cash,Mostakbal City - Future City,1593,Jul
10000000,Giza,Apartment,158,2,2,2025.0,Cash,6 October City,1701,Sep
9228000,Giza,Villa,300,7,5,2025.0,Cash,6 October City,3229,Sep
12100000,Cairo,Apartment,160,3,3,2025.0,Cash,New Cairo City,1722,Aug
58000000,Cairo,Villa,450,5,4,2025.0,Cash,New Cairo City,4844,Aug
4600000,Giza,Twin House,268,5,4,2025.0,Cash,6 October City,2885,Aug
1550000,Suez,Chalet,68,2,2,2025.0,Cash,Al Ain Al Sokhna,732,Jul
7950000,Red Sea,Apartment,62,2,1,2025.0,Cash,Hurghada,667,Sep
10000000,North Coast,Chalet,125,3,3,2025.0,Cash,Qesm Marsa Matrouh,1345,Jul
9000000,Alexandria,Apartment,227,3,3,2025.0,Cash,Hay Sharq,2443,Aug
240000000,Cairo,Villa,1640,7,8,2025.0,Cash,New Cairo City,17653,Sep
7500000,Alexandria,Apartment,160,3,2,2025.0,Cash,Hay Than El Montazah,1722,Jul
43000000,Red Sea,Villa,220,4,3,2025.0,Cash,Hurghada,2368,Aug
32500000,Red Sea,Apartment,117,3,3,2025.0,Cash,Hurghada,1259,Sep
9000000,North Coast,Townhouse,174,4,3,2025.0,Cash,Qesm Marsa Matrouh,1873,Aug
4850000,Cairo,Apartment,90,2,1,2025.0,Cash,New Cairo City,969,Sep
20589000,North Coast,Apartment,78,1,1,2025.0,Cash,Qesm Marsa Matrouh,840,Aug
13500000,North Coast,Chalet,343,4,3,2025.0,Cash,Ras Al Hekma,3692,Aug
21000000,North Coast,Chalet,129,2,2,2025.0,Cash,Sidi Abdel Rahman,1389,Sep
7500000,Cairo,Apartment,193,4,3,2025.0,Cash,Mostakbal City - Future City,2077,Aug
20000000,Red Sea,Apartment,100,3,2,2025.0,Cash,Hurghada,1076,Sep
6580319,Red Sea,Apartment,74,1,1,2025.0,Cash,Hurghada,797,Sep
19430630,North Coast,Chalet,170,4,3,,Cash,Qesm Ad Dabaah,1830,
3900000,Giza,Apartment,145,3,2,2025.0,Cash,Sheikh Zayed City,1561,Aug
5200000,Cairo,Apartment,156,3,2,2025.0,Cash,New Cairo City,1679,Aug
17000000,Red Sea,Villa,160,4,3,2025.0,Cash,Hurghada,1722,Sep
8000000,Cairo,Apartment,207,3,4,2025.0,Cash,Mostakbal City - Future City,2228,Aug
4500000,Giza,Apartment,200,3,1,2025.0,Cash,6 October City,2153,Sep
5950000,Cairo,Apartment,124,3,2,2025.0,Cash,Madinaty,1335,Sep
9738000,Cairo,Apartment,130,2,2,2025.0,Cash,New Cairo City,1399,Sep
25000000,Cairo,Villa,395,4,4,2025.0,Cash,New Cairo City,4252,Aug
60000000,Cairo,Villa,428,5,4,2025.0,Cash,Mokattam,4607,Aug
5500000,Giza,Villa,246,6,4,2025.0,Cash,Sheikh Zayed City,2648,Aug
6000000,Suez,Chalet,130,3,2,2025.0,Cash,Al Ain Al Sokhna,1399,Jul
3000000,Giza,Apartment,190,3,3,2025.0,Cash,Sheikh Zayed City,2045,Sep
1700000,Suez,Chalet,70,1,1,2025.0,Cash,Al Ain Al Sokhna,753,Aug
8150000,Cairo,Apartment,141,3,2,2025.0,Cash,New Cairo City,1518,Aug
4600000,Suez,Chalet,132,2,2,2025.0,Cash,Al Ain Al Sokhna,1421,Aug
4600000,Giza,Townhouse,230,3,3,2025.0,Cash,6 October City,2476,Aug
8400000,Alexandria,Apartment,276,5,3,2025.0,Cash,Hay Sharq,2971,Aug
6000000,Giza,Villa,220,6,4,2025.0,Cash,Sheikh Zayed City,2368,Sep
7600000,Cairo,Apartment,175,3,3,2025.0,Cash,New Cairo City,1884,Aug
5400000,Giza,Villa,375,6,5,2025.0,Cash,Sheikh Zayed City,4036,Sep
13400000,North Coast,Chalet,113,3,2,2025.0,Cash,Ras Al Hekma,1216,Aug
11550000,Giza,Duplex,350,4,3,2025.0,Cash,Sheikh Zayed City,3767,Sep
10800000,Cairo,Apartment,188,3,3,2025.0,Cash,New Cairo City,2024,Aug
5000000,Cairo,Apartment,170,3,2,2025.0,Cash,New Cairo City,1830,Aug
13000000,North Coast,Chalet,82,1,1,2025.0,Cash,Sidi Abdel Rahman,883,Aug
5000000,Giza,Apartment,179,4,3,2025.0,Cash,6 October City,1927,Aug
62000000,Cairo,Villa,356,5,5,2025.0,Cash,New Cairo City,3832,Sep
10000000,Cairo,Apartment,122,2,2,2025.0,Cash,New Cairo City,1313,Sep
4400000,Giza,Villa,522,8,6,2025.0,Cash,6 October City,5619,Aug
6000000,Cairo,Apartment,180,3,3,2025.0,Cash,Shorouk City,1938,Aug
13650000,Red Sea,Apartment,77,2,2,2025.0,Cash,Hurghada,829,Aug
90000000,Cairo,Villa,730,7,6,2025.0,Cash,Madinaty,7858,Aug
23000000,Cairo,Villa,500,3,2,2025.0,Cash,New Cairo City,5382,May
27000000,Cairo,Townhouse,450,3,3,2025.0,Cash,New Cairo City,4844,Aug
25000000,Giza,Townhouse,325,5,4,2025.0,Cash,6 October City,3498,Sep
19850000,Cairo,Villa,250,5,4,2025.0,Cash,New Heliopolis,2691,Sep
46125000,Giza,Villa,315,6,5,2025.0,Cash,6 October City,3391,Sep
45000000,Cairo,Villa,320,5,5,2025.0,Cash,Mokattam,3444,Aug
42000000,Cairo,Villa,400,4,3,2025.0,Cash,New Cairo City,4306,Sep
11566056,Cairo,iVilla,235,3,3,2025.0,Cash,New Cairo City,2530,Aug
3000000,Giza,Apartment,190,3,3,2025.0,Cash,Sheikh Zayed City,2045,Sep
10000000,Cairo,Apartment,225,2,2,2025.0,Cash,New Cairo City,2422,Aug
8000000,Alexandria,Apartment,270,3,3,2025.0,Cash,Hay Than El Montazah,2906,Aug
3100000,Alexandria,Apartment,140,3,2,2025.0,Cash,Hay Awal El Montazah,1507,Aug
23500000,Giza,Villa,266,5,4,2025.0,Cash,Sheikh Zayed City,2863,Aug
14000000,North Coast,Chalet,232,5,5,2025.0,Cash,Sidi Abdel Rahman,2497,Aug
176000000,Cairo,Villa,780,5,7,2025.0,Cash,New Cairo City,8396,Sep
29900000,Giza,Villa,648,7,7,2025.0,Cash,Cairo Alexandria Desert Road,6975,Sep
14522590,Giza,Villa,256,5,3,2025.0,Cash,Sheikh Zayed City,2756,Sep
6300000,Cairo,Apartment,135,3,2,2025.0,Cash,Madinaty,1453,Aug
14000000,Giza,Apartment,250,4,3,2025.0,Cash,6 October City,2691,May
31000000,North Coast,Villa,323,4,4,2025.0,Cash,Sidi Abdel Rahman,3477,Aug
56375000,North Coast,Villa,370,5,4,2025.0,Cash,Sidi Abdel Rahman,3983,Aug
14000000,Red Sea,Chalet,70,2,1,2025.0,Cash,Hurghada,753,Aug
60000000,Giza,Villa,550,5,5,2025.0,Cash,Sheikh Zayed City,5920,Aug
5950000,Cairo,Apartment,140,2,3,2025.0,Cash,New Cairo City,1507,Aug
8000000,Giza,Apartment,150,2,3,2025.0,Cash,6 October City,1615,Aug
6200000,Cairo,Apartment,180,3,3,2025.0,Cash,Shorouk City,1938,Jul
2000000,Giza,Penthouse,265,5,4,2025.0,Cash,6 October City,2852,Sep
23000000,Giza,Apartment,230,4,3,2025.0,Cash,6 October City,2476,Sep
6200000,Giza,Apartment,170,3,2,2025.0,Cash,6 October City,1830,Aug
3150000,Red Sea,Apartment,90,2,1,2025.0,Cash,Hurghada,969,Aug
15500000,Cairo,Apartment,210,4,3,2025.0,Cash,New Cairo City,2260,Aug
5250000,Giza,Penthouse,166,3,3,2025.0,Cash,Sheikh Zayed City,1787,Sep
18000000,Suez,Twin House,270,3,3,2025.0,Cash,Al Ain Al Sokhna,2906,Aug
19600000,North Coast,Townhouse,208,4,4,2025.0,Cash,Qesm Ad Dabaah,2239,Sep
26500000,Cairo,Twin House,312,4,3,,Cash,New Cairo City,3358,
8232000,Cairo,Apartment,136,2,2,2025.0,Cash,New Cairo City,1464,Aug
5750000,Cairo,Apartment,155,3,2,2025.0,Cash,New Cairo City,1668,Feb
3200000,Cairo,Apartment,100,2,1,2025.0,Cash,El Nozha,1076,Jul
17500000,Cairo,Apartment,186,3,3,2025.0,Cash,New Cairo City,2002,Aug
5750000,North Coast,Chalet,125,3,2,2025.0,Cash,Qesm Ad Dabaah,1345,Aug
8500000,Giza,Apartment,200,3,3,2025.0,Cash,Mohandessin,2153,Aug
32000000,North Coast,Penthouse,280,5,4,2025.0,Cash,Al Alamein,3014,Aug
19475000,Cairo,Villa,300,4,5,2025.0,Cash,New Cairo City,3229,Sep
12000000,Cairo,Apartment,144,2,2,2025.0,Cash,New Cairo City,1550,Sep
16500000,Cairo,Apartment,230,3,3,2025.0,Cash,New Cairo City,2476,Sep
26500000,Cairo,Townhouse,234,4,4,2025.0,Cash,New Cairo City,2519,Sep
47000000,Cairo,Villa,120,3,3,2025.0,Cash,New Cairo City,1292,Sep
46200000,Cairo,Villa,400,5,4,2025.0,Cash,New Cairo City,4306,Sep
15400000,Suez,Townhouse,146,3,3,2025.0,Cash,Al Ain Al Sokhna,1572,Aug
3000000,Cairo,Apartment,130,3,1,2025.0,Cash,New Cairo City,1399,Aug
13200000,Alexandria,Apartment,620,5,3,,Cash,Hay Sharq,6674,
14000000,Giza,Apartment,147,3,4,2025.0,Cash,Sheikh Zayed City,1582,Sep
36500000,Cairo,Twin House,313,4,4,2025.0,Cash,New Cairo City,3369,Aug
10000000,Cairo,Apartment,200,3,3,2025.0,Cash,New Cairo City,2153,Aug
2400000,Suez,Chalet,100,2,2,2025.0,Cash,Al Ain Al Sokhna,1076,Jul
40082400,Cairo,Villa,445,4,4,2025.0,Cash,New Cairo City,4790,Aug
11700000,Giza,Penthouse,213,3,4,2025.0,Cash,Sheikh Zayed City,2293,Sep
13000000,Cairo,Apartment,275,3,3,2025.0,Cash,New Cairo City,2960,Sep
5800000,Giza,Apartment,125,2,2,,Cash,6 October City,1345,
9000000,Cairo,Villa,260,6,4,2025.0,Cash,Mostakbal City - Future City,2799,Aug
7500000,Cairo,Villa,212,4,3,2025.0,Cash,Mostakbal City - Future City,2282,Aug
8217000,Cairo,Duplex,219,3,3,2025.0,Cash,New Cairo City,2357,Sep
95000000,Cairo,Villa,1200,8,8,2025.0,Cash,Heliopolis - Masr El Gedida,12917,Aug
60000000,North Coast,Villa,450,7,6,2025.0,Cash,Sidi Abdel Rahman,4844,Aug
5240100,Cairo,Apartment,130,4,3,2025.0,Cash,New Cairo City,1399,Sep
66000000,Cairo,Villa,630,8,7,2025.0,Cash,Madinaty,6781,Aug
15500000,Cairo,Apartment,196,3,3,2025.0,Cash,New Cairo City,2110,Jul
4600000,Giza,Apartment,152,3,3,2025.0,Cash,Sheikh Zayed City,1636,Aug
10000000,Giza,Apartment,160,3,3,2025.0,Cash,6 October City,1722,Sep
8500000,Cairo,Apartment,304,4,3,,Cash,Hay El Maadi,3272,
16000000,Red Sea,Apartment,82,2,1,2025.0,Cash,Hurghada,883,Sep
5400000,Cairo,Apartment,195,3,2,2025.0,Cash,New Cairo City,2099,Jul
18900000,North Coast,Chalet,153,5,3,2025.0,Cash,Sidi Abdel Rahman,1647,Sep
25500000,North Coast,Chalet,126,3,2,2025.0,Cash,Sidi Abdel Rahman,1356,Sep
59000000,North Coast,Villa,340,6,6,2025.0,Cash,Ras Al Hekma,3660,Aug
52000000,Cairo,Villa,1000,6,6,2025.0,Cash,New Cairo City,10764,Jul
26500000,Cairo,Townhouse,258,3,4,2025.0,Cash,New Cairo City,2777,Sep
3550000,North Coast,Chalet,80,2,2,2025.0,Cash,Ras Al Hekma,861,Aug
23000000,Giza,Twin House,291,5,4,2025.0,Cash,Sheikh Zayed City,3132,Aug
13800000,Giza,Villa,320,4,6,2025.0,Cash,6 October City,3444,Aug
35600000,Giza,Villa,207,6,4,2025.0,Cash,Sheikh Zayed City,2228,Sep
7300000,Giza,Apartment,110,4,2,2025.0,Cash,6 October City,1184,Sep
24410907,Cairo,Villa,620,5,4,2025.0,Cash,New Cairo City,6674,Sep
5000000,Cairo,Apartment,200,3,2,2025.0,Cash,Heliopolis - Masr El Gedida,2153,Sep
2500000,Giza,Apartment,151,3,3,2025.0,Cash,Sheikh Zayed City,1625,Aug
23000000,Cairo,Apartment,218,4,4,2025.0,Cash,Mokattam,2347,Sep
3000000,Alexandria,Apartment,120,2,2,2025.0,Cash,Hay Than El Montazah,1292,Aug
23575000,Cairo,Townhouse,256,5,2,2025.0,Cash,New Cairo City,2756,Aug
11250000,Cairo,Apartment,160,2,3,2025.0,Cash,New Cairo City,1722,Sep
9950000,Giza,Townhouse,223,4,3,2025.0,Cash,Sheikh Zayed City,2400,Aug
4500000,Giza,Villa,215,5,4,2025.0,Cash,6 October City,2314,Aug
13500000,Cairo,Apartment,210,4,3,2025.0,Cash,New Cairo City,2260,Aug
21525000,North Coast,Townhouse,330,5,5,2025.0,Cash,Sidi Abdel Rahman,3552,Aug
4200000,Cairo,Apartment,159,4,2,2025.0,Cash,Hay El Maadi,1711,Aug
8800000,Alexandria,Apartment,166,3,3,2025.0,Cash,Hay Sharq,1787,Sep
52800000,North Coast,Duplex,345,5,5,2025.0,Cash,Sidi Abdel Rahman,3714,Aug
17415575,North Coast,Chalet,145,4,4,2025.0,Cash,Ras Al Hekma,1561,Aug
16000000,Cairo,Villa,270,4,4,2025.0,Cash,New Cairo City,2906,Jul
14500000,Cairo,iVilla,300,5,4,2025.0,Cash,New Cairo City,3229,Jul
5227500,Cairo,Apartment,86,1,1,2025.0,Cash,New Cairo City,926,Sep
11300000,Giza,Twin House,371,7,7,2025.0,Cash,6 October City,3993,Sep
19000000,Giza,Villa,290,5,3,2024.0,Cash,6 October City,3122,Nov
169050000,Cairo,Villa,1307,7,7,2025.0,Cash,New Cairo City,14068,Sep
4100000,Giza,Apartment,144,3,3,2025.0,Cash,6 October City,1550,Aug
15990000,North Coast,Twin House,223,5,3,2025.0,Cash,Sidi Abdel Rahman,2400,Aug
16000000,North Coast,Chalet,80,1,1,2025.0,Cash,Sidi Abdel Rahman,861,Sep
29000000,Giza,Villa,270,4,5,2025.0,Cash,Sheikh Zayed City,2906,Aug
230000000,North Coast,Villa,600,6,5,,Cash,Sidi Abdel Rahman,6458,
13000000,North Coast,Villa,290,3,4,2025.0,Cash,Sidi Abdel Rahman,3122,Aug
